Message Type,Transmission Type,Session ID,AircraftID,HexIdnet,FlightID,Date MSG Generated,Time MSG Generated,Time MSG Received,Time MSG Received,a,b,c,d,Latitude,Longitude,e,f,g,h,i,j,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,35:22.7,10/1/2018,35:22.8,,,121,348,,,-128,,,,,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,35:22.7,10/1/2018,35:22.8,,,412,18,,,2368,,,,,0,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,35:22.8,10/1/2018,35:22.9,,,452,19,,,1472,,,,,0,,,,,,
MSG,8,1,1,7C089A,1,10/1/2018,35:22.9,10/1/2018,35:22.9,,,,,,,,,,,,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,35:23.0,10/1/2018,35:23.0,,,453,15,,,1664,,,,,0,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,35:23.0,10/1/2018,35:23.0,,3050,,,-33.47115,151.24043,,,0,,0,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,35:23.1,10/1/2018,35:23.1,,13900,,,-33.46385,151.55354,,,0,,0,0,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,35:23.1,10/1/2018,35:23.1,,27650,,,,,,,,,,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,35:23.1,10/1/2018,35:23.1,,,,,,,,1416,0,0,0,,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,35:23.1,10/1/2018,35:23.1,,27000,,,,,,,,,,,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,35:23.1,10/1/2018,35:23.1,,27650,,,-32.81644,151.78705,,,0,,0,0,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,35:23.1,10/1/2018,35:23.1,,,122,348,,,-128,,,,,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,35:23.1,10/1/2018,35:23.1,,3050,,,,,,,,,,,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,35:23.1,10/1/2018,35:23.1,,27000,,,,,,,,,,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,35:23.1,10/1/2018,35:23.2,,27000,360,231,,,,,0,,0,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,35:23.1,10/1/2018,35:23.2,,,412,18,,,2432,,,,,0,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,35:23.2,10/1/2018,35:23.2,,,,,,,,1333,0,0,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,35:23.2,10/1/2018,35:23.2,,,452,15,,,,1333,0,0,0,,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,35:23.2,10/1/2018,35:23.2,,,,,,,,,,,,0,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,35:23.2,10/1/2018,35:23.2,,,,,,,,1200,0,0,0,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,35:23.3,10/1/2018,35:23.4,,13925,,,,,,,,,,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,35:23.4,10/1/2018,35:23.4,,13925,,,,,,,0,,0,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,35:23.4,10/1/2018,35:23.5,,13925,,,,,,,,,,,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,35:23.5,10/1/2018,35:23.5,,27000,,,-33.02714,151.87623,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,35:23.5,10/1/2018,35:23.5,,,453,15,,,1600,,,,,0,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,35:23.5,10/1/2018,35:23.6,,13925,,,,,,,0,,0,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,35:23.5,10/1/2018,35:23.6,,3050,,,-33.47081,151.24032,,,0,,0,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,35:23.6,10/1/2018,35:23.6,,13925,,,-33.46317,151.55381,,,0,,0,0,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,35:23.6,10/1/2018,35:23.6,,,122,348,,,-128,,,,,,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,35:23.6,10/1/2018,35:23.7,,,,,,,,,,,,0,,,,,,
MSG,8,1,1,7C5C50,1,10/1/2018,35:23.7,10/1/2018,35:23.7,,,,,,,,,,,,,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,35:23.7,10/1/2018,35:23.7,,27675,,,-32.81523,151.7875,,,0,,0,0,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,35:23.7,10/1/2018,35:23.7,,,412,18,,,2432,,,,,0,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,35:23.7,10/1/2018,35:23.7,,,452,19,,,1472,,,,,0,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,35:23.7,10/1/2018,35:23.7,,,,,,,,1416,0,0,0,,,,,,,
MSG,8,1,1,7C089A,1,10/1/2018,35:23.7,10/1/2018,35:23.8,,,,,,,,,,,,0,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,35:23.9,10/1/2018,35:23.9,,27025,,,,,,,0,,0,,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,35:24.0,10/1/2018,35:24.0,,27025,,,-33.02635,151.87651,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,35:24.0,10/1/2018,35:24.0,,,453,15,,,1600,,,,,0,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,35:24.0,10/1/2018,35:24.0,,,,,,,,1416,0,0,0,,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,35:24.1,10/1/2018,35:24.1,,27675,,,,,,,,,,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,35:24.1,10/1/2018,35:24.1,,,122,348,,,-64,,,,,,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,35:24.1,10/1/2018,35:24.1,,,,,,,,1200,0,0,0,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,35:24.1,10/1/2018,35:24.1,,13950,,,-33.46198,151.55427,,,0,,0,0,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,35:24.1,10/1/2018,35:24.1,,,412,18,,,2496,,,,,0,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,35:24.1,10/1/2018,35:24.2,,27025,,,,,,,,,,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,35:24.1,10/1/2018,35:24.2,,3050,,,-33.47045,151.24026,,,0,,0,,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,35:24.2,10/1/2018,35:24.2,,27675,,,-32.81444,151.78784,,,0,,0,0,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,35:24.2,10/1/2018,35:24.2,,13950,,,,,,,,,,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,35:24.2,10/1/2018,35:24.2,,13950,,,,,,,,,,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,35:24.2,10/1/2018,35:24.2,,3050,,,,,,,,,,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,35:24.2,10/1/2018,35:24.3,,,,,,,,1333,0,0,0,,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,35:24.2,10/1/2018,35:24.3,,,,,,,,,,,,0,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,35:24.3,10/1/2018,35:24.3,,27675,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,35:24.3,10/1/2018,35:24.3,,,452,19,,,,1305,0,0,0,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,35:24.3,10/1/2018,35:24.3,,27675,,,,,1600,,0,,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,35:24.3,10/1/2018,35:24.4,,27025,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,35:24.3,10/1/2018,35:24.4,,,452,15,,,,1333,0,0,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,35:24.4,10/1/2018,35:24.4,,27025,,,,,1792,,0,,0,,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,35:24.4,10/1/2018,35:24.4,,3050,,,,,,,0,,0,,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,35:24.4,10/1/2018,35:24.4,,27025,,,-33.02531,151.87687,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,35:24.4,10/1/2018,35:24.4,,,453,15,,,1600,,,,,0,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,35:24.4,10/1/2018,35:24.5,,27025,,,,,,,0,,0,,,,,,,
MSG,1,1,1,7C6D9D,1,10/1/2018,35:24.5,10/1/2018,35:24.5,QFA532  ,,,,,,,,,,,0,,,,,,
MSG,8,1,1,7C5C50,1,10/1/2018,35:24.5,10/1/2018,35:24.6,,,,,,,,,,,,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,35:24.6,10/1/2018,35:24.6,,13975,,,,,,,,,,,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,35:24.6,10/1/2018,35:24.7,,,,,,,,,,,,0,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,35:24.6,10/1/2018,35:24.7,,13975,,,-33.46119,151.5546,,,0,,0,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,35:24.7,10/1/2018,35:24.7,,27700,,,-32.81346,151.78823,,,0,,0,0,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,35:24.7,10/1/2018,35:24.7,,3050,,,-33.47027,151.2402,,,0,,0,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,35:24.7,10/1/2018,35:24.7,,,412,18,,,2496,,,,,0,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,35:24.7,10/1/2018,35:24.7,,,122,348,,,-64,,,,,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,35:24.7,10/1/2018,35:24.7,,3050,,,,,,,,,,,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,35:24.8,10/1/2018,35:24.8,,3050,,,,,,,0,,0,,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,35:24.8,10/1/2018,35:24.8,,,452,19,,,1472,,,,,0,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,35:24.8,10/1/2018,35:24.8,,,,,,,,1200,0,0,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,35:24.9,10/1/2018,35:24.9,,,,,,,,1416,0,0,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,35:24.9,10/1/2018,35:24.9,,27050,,,,,,,0,,0,,,,,,,
MSG,8,1,1,7C089A,1,10/1/2018,35:24.9,10/1/2018,35:24.9,,,,,,,,,,,,0,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,35:24.9,10/1/2018,35:25.0,,27050,,,-33.02434,151.87719,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,35:24.9,10/1/2018,35:25.0,,,453,15,,,1600,,,,,0,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,35:25.0,10/1/2018,35:25.0,,27700,,,,,1568,,0,,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,35:25.0,10/1/2018,35:25.0,,,,,,,,1305,0,0,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,35:25.0,10/1/2018,35:25.0,,,452,19,,,,1305,0,0,0,,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,35:25.0,10/1/2018,35:25.0,,,,,,,,1200,0,0,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,35:25.0,10/1/2018,35:25.1,,27050,,,,,,,0,,0,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,35:25.1,10/1/2018,35:25.1,,13975,,,,,2592,,0,,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,35:25.1,10/1/2018,35:25.1,,27050,,,,,1888,,0,,0,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,35:25.1,10/1/2018,35:25.1,,13975,,,-33.46001,151.55502,,,0,,0,0,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,35:25.1,10/1/2018,35:25.1,,13975,,,,,2592,,0,,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,35:25.1,10/1/2018,35:25.1,,,452,15,,,,1333,0,0,0,,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,35:25.1,10/1/2018,35:25.1,,27700,,,,,,,,,,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,35:25.1,10/1/2018,35:25.1,,,,,,,,1416,0,0,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,35:25.1,10/1/2018,35:25.1,,,412,18,,,,1416,0,0,0,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,35:25.1,10/1/2018,35:25.2,,14000,,,,,,,,,,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,35:25.1,10/1/2018,35:25.2,,3050,,,,,,,,,,,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,35:25.1,10/1/2018,35:25.2,,27050,,,,,,,,,,,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,35:25.2,10/1/2018,35:25.2,,27700,,,,,,,,,,,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,35:25.2,10/1/2018,35:25.2,,27700,,,,,,,,,,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,35:25.2,10/1/2018,35:25.2,,3050,,,-33.46994,151.2401,,,0,,0,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,35:25.2,10/1/2018,35:25.3,,3050,,,,,,,,,,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,35:25.2,10/1/2018,35:25.3,,,412,18,,,2496,,,,,0,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,35:25.2,10/1/2018,35:25.3,,,123,348,,,-64,,,,,,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,35:25.3,10/1/2018,35:25.3,,,,,,,,,,,,0,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,35:25.3,10/1/2018,35:25.3,,,452,19,,,1472,,,,,0,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,35:25.3,10/1/2018,35:25.3,,3050,,,,,,,,,,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,35:25.3,10/1/2018,35:25.3,VOZ951  ,27050,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,35:25.3,10/1/2018,35:25.3,,,,,,,,1333,0,0,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,35:25.3,10/1/2018,35:25.3,,27050,452,15,,,,,0,,0,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,35:25.3,10/1/2018,35:25.4,,3050,,,,,,,,,,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,35:25.3,10/1/2018,35:25.4,,,452,19,,,,1305,0,0,0,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,35:25.3,10/1/2018,35:25.4,,27700,358,230,,,,,0,,0,,,,,,,
MSG,1,1,1,7C6C2B,1,10/1/2018,35:25.3,10/1/2018,35:25.4,TGG372  ,,,,,,,,,,,0,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,35:25.4,10/1/2018,35:25.4,,27050,,,-33.0233,151.87747,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,35:25.4,10/1/2018,35:25.4,,,453,15,,,1600,,,,,0,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,35:25.5,10/1/2018,35:25.5,,14000,,,-33.45923,151.55535,,,0,,0,0,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,35:25.5,10/1/2018,35:25.5,,,,,,,,,,,,0,,,,,,
wMSG,8,1,1,7C5C50,1,10/1/2018,35:25.6,10/1/2018,35:25.6,,,,,,,,,,,,,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,35:25.6,10/1/2018,35:25.6,,3050,,,,,,,0,,0,,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,35:25.7,10/1/2018,35:25.7,,27700,,,-32.81149,151.78903,,,0,,0,0,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,35:25.7,10/1/2018,35:25.7,,3050,,,,,,,,,,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,35:25.7,10/1/2018,35:25.7,,3050,,,,,,,,,,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,35:25.7,10/1/2018,35:25.8,,3050,,,-33.46957,151.24004,,,0,,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,35:25.8,10/1/2018,35:25.8,,,,,,,,1416,0,0,0,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,35:25.8,10/1/2018,35:25.8,,,412,18,,,2560,,,,,0,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,35:25.8,10/1/2018,35:25.8,,,452,19,,,1472,,,,,0,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,35:25.8,10/1/2018,35:25.9,,,123,348,,,0,,,,,,,,,,,
MSG,8,1,1,7C089A,1,10/1/2018,35:25.8,10/1/2018,35:25.9,,,,,,,,,,,,0,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,35:25.9,10/1/2018,35:25.9,,27725,358,230,,,,,0,,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,35:25.9,10/1/2018,35:25.9,,,,,,,,1305,0,0,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,35:25.9,10/1/2018,35:25.9,,,452,19,,,,1305,0,0,0,,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,35:25.9,10/1/2018,35:25.9,,3050,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,35:25.9,10/1/2018,35:25.9,,,,,,,,1200,0,0,0,,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,35:25.9,10/1/2018,35:26.0,,27075,,,-33.0223,151.8778,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,35:25.9,10/1/2018,35:26.0,,,453,15,,,1600,,,,,0,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,35:25.9,10/1/2018,35:26.0,,14025,,,-33.4585,151.55563,,,0,,0,0,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,35:26.0,10/1/2018,35:26.0,,,,,,,,1333,0,0,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,35:26.0,10/1/2018,35:26.0,,,452,15,,,,1333,0,0,0,,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,35:26.0,10/1/2018,35:26.0,,,,,,,,1200,0,0,0,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,35:26.1,10/1/2018,35:26.1,,14025,,,,,2624,,0,,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,35:26.1,10/1/2018,35:26.1,,,,,,,,1416,0,0,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,35:26.1,10/1/2018,35:26.1,,,412,18,,,,1416,0,0,0,,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,35:26.1,10/1/2018,35:26.1,,27725,,,,,,,,,,,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,35:26.1,10/1/2018,35:26.1,,,,,,,,,,,,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,35:26.1,10/1/2018,35:26.1,,27725,,,-32.81048,151.78941,,,0,,0,0,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,35:26.1,10/1/2018,35:26.2,,27075,,,,,,,,,,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,35:26.2,10/1/2018,35:26.2,,3050,,,-33.46938,151.23998,,,0,,0,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,35:26.3,10/1/2018,35:26.3,,,412,18,,,2560,,,,,0,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,35:26.3,10/1/2018,35:26.3,,,452,19,,,1472,,,,,0,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,35:26.3,10/1/2018,35:26.4,,14050,,,,,,,,,,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,35:26.4,10/1/2018,35:26.4,,14050,,,,,,,0,,0,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,35:26.4,10/1/2018,35:26.4,,,123,348,,,0,,,,,,,,,,,
SG,3,1,1,7C6C2B,1,10/1/2018,35:26.4,10/1/2018,35:26.5,,14050,,,-33.45804,151.55579,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,35:26.5,10/1/2018,35:26.5,,,453,15,,,1600,,,,,0,,,,,,
MSG,1,1,1,7C5C50,1,10/1/2018,35:26.6,10/1/2018,35:26.6,SIQ     ,,,,,,,,,,,,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,35:26.6,10/1/2018,35:26.7,,27725,,,-32.80951,151.7898,,,0,,0,0,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,35:26.6,10/1/2018,35:26.7,,,,,,,,,,,,0,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,35:26.7,10/1/2018,35:26.7,,,412,18,,,2560,,,,,0,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,35:26.7,10/1/2018,35:26.7,,,,,,,,1416,0,0,0,,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,35:26.7,10/1/2018,35:26.7,,3050,,,,,,,0,,0,,,,,,,
MSG,8,1,1,7C5C50,1,10/1/2018,35:26.7,10/1/2018,35:26.7,,,,,,,,,,,,,,,,,,
MSG,8,1,1,7C089A,1,10/1/2018,35:26.7,10/1/2018,35:26.7,,,,,,,,,,,,0,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,35:26.7,10/1/2018,35:26.7,,3050,,,-33.46902,151.23988,,,0,,0,,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,35:26.7,10/1/2018,35:26.7,,,452,19,,,1472,,,,,0,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,35:26.7,10/1/2018,35:26.8,,3050,,,,,,,,,,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,35:26.7,10/1/2018,35:26.8,,3050,,,,,,,,,,,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,35:26.9,10/1/2018,35:26.9,,,,,,,,1200,0,0,0,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,35:26.9,10/1/2018,35:26.9,,,123,348,,,0,,,,,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,35:27.0,10/1/2018,35:27.0,,14075,,,-33.45691,151.55628,,,0,,0,0,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,35:27.0,10/1/2018,35:27.1,,27100,,,-33.02005,151.87852,,,0,,0,0,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,35:27.0,10/1/2018,35:27.1,,14075,,,,,,,0,,0,,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,35:27.1,10/1/2018,35:27.1,,27750,,,,,,,,,,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,35:27.1,10/1/2018,35:27.1,,,413,18,,,2560,,,,,0,,,,,,
SG,7,1,1,7C6C2B,1,10/1/2018,35:27.1,10/1/2018,35:27.1,,14075,,,,,,,,,,,,,,,0,
MSG,5,1,1,7C6D9D,1,10/1/2018,35:27.1,10/1/2018,35:27.1,,27750,358,230,,,,,0,,0,,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,35:27.1,10/1/2018,35:27.1,,27750,,,-32.80852,151.79019,,,0,,0,0,,,,,,
SG,5,1,1,7C089A,1,10/1/2018,35:27.1,10/1/2018,35:27.1,,27100,360,231,,,,,0,,0,79019,,,0,,0,0
MSG,8,1,1,7C6C2B,1,10/1/2018,35:27.1,10/1/2018,35:27.2,,,,,,,,,,,,0,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,35:27.1,10/1/2018,35:27.2,,,,,,,,1333,0,0,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,35:27.1,10/1/2018,35:27.2,,,454,15,,,,1333,0,0,0,,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,35:27.1,10/1/2018,35:27.2,,27100,,,,,,,,,,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,35:27.2,10/1/2018,35:27.2,,3050,,,-33.4688,151.23983,,,0,,0,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,35:27.2,10/1/2018,35:27.2,,14075,,,,,,,,,,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,35:27.2,10/1/2018,35:27.3,,3050,,,,,,,,,,,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,35:27.2,10/1/2018,35:27.3,,,452,19,,,1472,,,,,0,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,35:27.2,10/1/2018,35:27.3,,3050,,,,,,,,,,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,35:27.3,10/1/2018,35:27.3,,14075,,,,,,,,,,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,35:27.4,10/1/2018,35:27.4,,14075,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,35:27.4,10/1/2018,35:27.5,,,,,,,,1416,0,0,0,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,35:27.5,10/1/2018,35:27.5,,,124,348,,,64,,,,,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,35:27.5,10/1/2018,35:27.5,,,413,18,,,2560,,,,,0,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,35:27.5,10/1/2018,35:27.5,,27125,,,-33.01904,151.87887,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,35:27.5,10/1/2018,35:27.5,,,454,15,,,1600,,,,,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,35:27.6,10/1/2018,35:27.6,,27750,,,-32.80769,151.79053,,,0,,0,0,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,35:27.6,10/1/2018,35:27.6,,14100,,,-33.45575,151.55673,,,0,,0,0,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,35:27.6,10/1/2018,35:27.6,,,,,,,,1416,0,0,0,,,,,,,
MSG,8,1,1,7C089A,1,10/1/2018,35:27.6,10/1/2018,35:27.6,,,,,,,,,,,,0,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,35:27.7,10/1/2018,35:27.7,,,,,,,,,,,,0,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,35:27.7,10/1/2018,35:27.7,,,452,19,,,1472,,,,,0,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,35:27.7,10/1/2018,35:27.8,,3050,,,-33.46845,151.23975,,,0,,0,,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,35:27.8,10/1/2018,35:27.8,,,,,,,,1200,0,0,0,,,,,,,
MSG,8,1,1,7C5C50,1,10/1/2018,35:27.8,10/1/2018,35:27.8,,,,,,,,,,,,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,35:27.9,10/1/2018,35:27.9,,,124,348,,,64,,,,,,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,35:27.9,10/1/2018,35:27.9,,27125,,,-33.01825,151.87909,,,0,,0,0,,,,,,
